#TITLE,KEY,VALUE,SWMH
b_sarisu,b_sarisu,,Sarisu
b_sarisu,b_sarisu_adj,,
b_karsakbay,b_karsakbay,,Karsakbay
b_karsakbay,b_karsakbay_adj,,
b_zhezdi_sarisu,b_zhezdi_sarisu,,Zhezdi
b_zhezdi_sarisu,b_zhezdi_sarisu_adj,,
c_turgay,PROV893,,Turgay
c_turgay,c_turgay_adj,,Turgay
c_turgay,mongol,,Turgay
c_turgay,oghuz,,Turgay
c_turgay,turkish,,Turgay
c_turgay,turkmen,,Turgay
b_aralsulfat,b_aralsulfat,,Aralsulfat
b_aralsulfat,b_aralsulfat_adj,,
b_turgay,b_turgay,,Turgay
b_turgay,b_turgay_adj,,
c_irgiz,PROV897,,Irgiz
c_irgiz,c_irgiz_adj,,
b_irgiz,b_irgiz,,Irgiz
b_irgiz,b_irgiz_adj,,
c_sibir,PROV898,,Tobol
c_sibir,c_sibir_adj,,Sibirian
b_tobol,b_tobol,,Tobol
b_tobol,b_tobol_adj,,
b_isilkul,b_isilkul,,Isilkul
b_isilkul,b_isilkul_adj,,
b_kostanay,b_kostanay,,Kostanay
b_kostanay,b_kostanay_adj,,
d_jand,d_jand,,Jand
d_jand,d_jand_adj,,Jandí
c_jand,PROV900,,Jand
c_jand,c_jand_adj,,
b_jand,b_jand,,Jand
b_jand,b_jand_adj,,
b_yangikent,b_yangikent,,Yangikent
b_yangikent,b_yangikent_adj,,
b_syganak,b_syganak,,Syganak
b_syganak,b_syganak_adj,,
b_dihinaw,b_dihinaw,,Díh-e-Náw
b_dihinaw,b_dihinaw_adj,,
b_kyzylorda,b_kyzylorda,,Kyzylorda
b_kyzylorda,b_kyzylorda_adj,,
c_sighnaq,PROV622,,Sighnaq
c_sighnaq,c_sighnaq_adj,,
b_sighnaq,b_sighnaq,,Sighnáq
b_sighnaq,b_sighnaq_adj,,
b_uzgend-sighnaq,b_uzgend-sighnaq,,Üzgend
b_uzgend-sighnaq,b_uzgend-sighnaq_adj,,
b_sawran,b_sawran,,Sawrán
b_sawran,b_sawran_adj,,
b_shavgar,b_shavgar,,Shavgár
b_shavgar,b_shavgar_adj,,
d_zhetysu,d_zhetysu,,Zhetisu
d_zhetysu,d_zhetysu_adj,,Zhetisu
c_yeti-su,PROV1573,,Yetisu
c_yeti-su,c_yeti-su_adj,,
b_qayaliq,b_qayaliq,,Qayaliq
b_qayaliq,b_qayaliq_adj,,
b_illbaliq,b_illbaliq,,Illbaliq
b_illbaliq,b_illbaliq_adj,,
b_sarqand,b_sarqand,,Sarqand
b_sarqand,b_sarqand_adj,,
c_almaliq,PROV1571,,Yulduz
c_almaliq,c_almaliq_adj,,
b_illi,b_illi,,Illi
b_illi,b_illi_adj,,
b_almaliq,b_almaliq,,Almaliq
b_almaliq,b_almaliq_adj,,
b_pulad,b_pulad,,Pulád
b_pulad,b_pulad_adj,,
c_barskhan,PROV1577,,Barskhan
c_barskhan,c_barskhan_adj,,
b_barskhan,b_barskhan,,Barskhan
b_barskhan,b_barskhan_adj,,
b_karakol,b_karakol,,Karakol
b_karakol,b_karakol_adj,,
b_arshatu,b_arshatu,,Arhsatu
b_arshatu,b_arshatu_adj,,
c_balasaghnun,PROV1572,,Balasaghun
c_balasaghnun,c_balasaghnun_adj,,
c_balasaghnun,mongol,,Gobalik
b_suyab,b_suyab,,Suyab
b_suyab,b_suyab_adj,,
b_balasaghnun,b_balasaghnun,,Balasaghun
b_balasaghnun,b_balasaghnun_adj,,
b_balasaghnun,mongol,,Gobalik
b_nevaket,b_nevaket,,Nevaket
b_nevaket,b_nevaket_adj,,
b_toqmaq,b_toqmaq,,Quz Ordu
b_toqmaq,b_toqmaq_adj,,
c_talas,PROV1563,,Talas
c_talas,c_talas_adj,,
b_talas_talas,b_talas_talas,,Talas
b_talas_talas,b_talas_talas_adj,,
b_shelji,b_shelji,,Shelji
b_shelji,b_shelji_adj,,
b_chigil,b_chigil,,Chigil
b_chigil,b_chigil_adj,,
d_ayaguz,d_ayaguz,,Ayaguz
d_ayaguz,d_ayaguz_adj,,Ayaguzí
c_ayaguz,PROV1576,,Ayaguz
c_ayaguz,c_ayaguz_adj,,
b_ayaguz,b_ayaguz,,Ayaguz
b_ayaguz,b_ayaguz_adj,,
b_karasu_ayaguz,b_karasu_ayaguz,,Karasu
b_karasu_ayaguz,b_karasu_ayaguz_adj,,
c_emil,PROV1574,,Emil
c_emil,c_emil_adj,,
b_emil,b_emil,,Emil
b_emil,b_emil_adj,,
b_yamalu,b_yamalu,,Yamalu
b_yamalu,b_yamalu_adj,,
b_urzhar,b_urzhar,,Urzhar
b_urzhar,b_urzhar_adj,,
c_zaysan,PROV1575,,Zaysan
c_zaysan,c_zaysan_adj,,
b_zaysan,b_zaysan,,Zaysan
b_zaysan,b_zaysan_adj,,
b_aksuat,b_aksuat,,Aksuat
b_aksuat,b_aksuat_adj,,
b_akzhar,b_akzhar,,Akzhar
b_akzhar,b_akzhar_adj,,
