#TITLE,KEY,VALUE,SWMH
b_volgamozhaysk,b_volgamozhaysk,,Mozhajsk
b_volgamozhaysk,b_volgamozhaysk_adj,,
b_ruza,b_ruza,,Ruza
b_ruza,b_ruza_adj,,
b_zvenigorodmozaskiy,b_zvenigorodmozaskiy,,Zvenigorod-Mozhajskij
b_zvenigorodmozaskiy,b_zvenigorodmozaskiy_adj,,
b_vetca,b_vetca,,Vetca
b_vetca,b_vetca_adj,,
c_tarusa,PROV1276,,Tarusa
c_tarusa,c_tarusa,,
c_tarusa,c_tarusa_adj,,Tarusa
b_tarusa,b_tarusa,,Tarusa
b_tarusa,b_tarusa_adj,,
b_aleksin,b_aleksin,,Aleksin
b_aleksin,b_aleksin_adj,,
b_obolensk,b_obolensk,,Obolensk
b_obolensk,b_obolensk_adj,,
b_borovsk,b_borovsk,,Borovsk
b_borovsk,b_borovsk_adj,,
d_ryazan,d_ryazan,,Ryazan
d_ryazan,d_ryazan_adj,,Ryazanian
c_ryazan,PROV580,,Riazan'
c_ryazan,c_ryazan,,
c_ryazan,c_ryazan_adj,,Rjazan
b_ryazan,b_ryazan,,Rjazan
b_ryazan,b_ryazan_adj,,
b_perejaslavl_rjazanskij,b_perejaslavl_rjazanskij,,Perejaslavl-Rjazanskij
b_perejaslavl_rjazanskij,b_perejaslavl_rjazanskij_adj,,
b_grodets,b_grodets,,Gorodec-Meseërskij
b_grodets,b_grodets_adj,,
b_shilovo,b_shilovo,,Silov
b_shilovo,b_shilovo_adj,,
b_olgov,b_olgov,,Novyj Gorodok Ol'gov
b_olgov,b_olgov_adj,,
c_pronsk,PROV577,,Pronsk
c_pronsk,c_pronsk,,
c_pronsk,c_pronsk_adj,,Pronsk
b_ryazhsk,b_ryazhsk,,Rjazsk
b_ryazhsk,b_ryazhsk_adj,,
b_elets,b_elets,,Elec
b_elets,b_elets_adj,,
b_pronsk,b_pronsk,,Pronsk
b_pronsk,b_pronsk_adj,,
b_skopin,b_skopin,,Lilharevo
b_skopin,b_skopin_adj,,
c_kolomna,PROV578,,Kolomna
c_kolomna,c_kolomna,,
c_kolomna,c_kolomna_adj,,Kolomna
b_kolomna,b_kolomna,,Kolomna
b_kolomna,b_kolomna_adj,,
b_zaratysk,b_zaratysk,,Krasnyje
b_zaratysk,b_zaratysk_adj,,
b_ozery,b_ozery,,Nizhy Rostislavl
b_ozery,b_ozery_adj,,
b_tula,b_tula,,Tula
b_tula,b_tula_adj,,
d_murom,d_murom,,Murom
d_murom,d_murom_adj,,Murom
d_murom,anglonorse,,Móramar
d_murom,danish,,Móramar
d_murom,gothic,,Móramar
d_murom,norse,,Móramar
d_murom,norsegaelic,,Móramar
d_murom,norwegian,,Móramar
d_murom,swedish,,Móramar
c_murom,PROV581,,Murom
c_murom,c_murom,,
c_murom,c_murom_adj,,Murom
c_murom,anglonorse,,Móramar
c_murom,danish,,Móramar
c_murom,gothic,,Móramar
c_murom,norse,,Móramar
c_murom,norsegaelic,,Móramar
c_murom,norwegian,,Móramar
c_murom,swedish,,Móramar
b_murom,b_murom,,Murom
b_murom,b_murom_adj,,
b_murom,anglonorse,,Móramar
b_murom,danish,,Móramar
b_murom,gothic,,Móramar
b_murom,norse,,Móramar
b_murom,norsegaelic,,Móramar
b_murom,norwegian,,Móramar
b_murom,swedish,,Móramar
b_borisobgleskij,b_borisobgleskij,,Borisobgleskij
b_borisobgleskij,b_borisobgleskij_adj,,
b_melenki,b_melenki,,Melenki
b_melenki,b_melenki_adj,,
b_starodubvockij,b_starodubvockij,,Starodub-Vockij
b_starodubvockij,b_starodubvockij_adj,,
c_kadom,PROV1273,,Kadom
c_kadom,c_kadom,,
c_kadom,c_kadom_adj,,Kadom
b_kadom,b_kadom,,Kadom
b_kadom,b_kadom_adj,,
b_temnikov,b_temnikov,,Temnikov
b_temnikov,b_temnikov_adj,,
b_sarov,b_sarov,,Sarov
b_sarov,b_sarov_adj,,
k_polotsk,k_polotsk,,Polotsk
k_polotsk,k_polotsk_adj,,Polotsk
k_polotsk,anglonorse,,Pallteskja
k_polotsk,danish,,Pallteskja
k_polotsk,gothic,,Pallteskja
k_polotsk,norse,,Pallteskja
k_polotsk,norsegaelic,,Pallteskja
k_polotsk,norwegian,,Pallteskja
k_polotsk,swedish,,Pallteskja
d_polotsk,d_polotsk,,Polotsk
d_polotsk,d_polotsk_adj,,Polotsk
d_polotsk,anglonorse,,Pallteskja
d_polotsk,danish,,Pallteskja
d_polotsk,gothic,,Pallteskja
d_polotsk,norse,,Pallteskja
d_polotsk,norsegaelic,,Pallteskja
d_polotsk,norwegian,,Pallteskja
d_polotsk,swedish,,Pallteskja
c_polotsk,PROV419,,Polotsk
c_polotsk,c_polotsk,,
c_polotsk,c_polotsk_adj,,Polotsk
c_polotsk,anglonorse,,Pallteskja
c_polotsk,danish,,Pallteskja
c_polotsk,gothic,,Pallteskja
c_polotsk,norse,,Pallteskja
c_polotsk,norsegaelic,,Pallteskja
c_polotsk,norwegian,,Pallteskja
c_polotsk,swedish,,Pallteskja
b_polotsk,b_polotsk,,Polock
b_polotsk,b_polotsk_adj,,
b_polotsk,anglonorse,,Pallteskja
b_polotsk,danish,,Pallteskja
b_polotsk,gothic,,Pallteskja
b_polotsk,norse,,Pallteskja
b_polotsk,norsegaelic,,Pallteskja
b_polotsk,norwegian,,Pallteskja
b_polotsk,swedish,,Pallteskja
b_liepiel,b_liepiel,,Lepel'
b_liepiel,b_liepiel_adj,,
b_dzisna,b_dzisna,,Dizna
b_dzisna,b_dzisna_adj,,
b_obol,b_obol,,Obol'
b_obol,b_obol_adj,,
b_selco,b_selco,,Sel'co
b_selco,b_selco_adj,,
c_vitebsk,PROV417,,Vitebsk
c_vitebsk,c_vitebsk,,
c_vitebsk,c_vitebsk_adj,,Vitbesk
b_vitebsk,b_vitebsk,,Vitebesk
b_vitebsk,b_vitebsk_adj,,
b_velizh,b_velizh,,Veliz
b_velizh,b_velizh_adj,,
b_rudnya,b_rudnya,,Rodnya
b_rudnya,b_rudnya_adj,,
b_haradok,b_haradok,,Gorodoc-Polockskij
b_haradok,b_haradok_adj,,
c_druck,PROV994,,Druck
c_druck,c_druck,,
c_druck,c_druck_adj,,Druck
b_druck,b_druck,,Druck
b_druck,b_druck_adj,,
b_borisow,b_borisow,,Borisov
b_borisow,b_borisow_adj,,
b_teterin,b_teterin,,Teterin
b_teterin,b_teterin_adj,,
b_obolci,b_obolci,,Obolci
b_obolci,b_obolci_adj,,
c_braslaw,PROV962,,Braslaw
c_braslaw,c_braslaw,,
c_braslaw,c_braslaw_adj,,Braslaw
b_braslaw,b_braslaw,,Braslav
b_braslaw,b_braslaw_adj,,
b_drissa,b_drissa,,Drissa
b_drissa,b_drissa_adj,,
b_druya,b_druya,,Druja
b_druya,b_druya_adj,,
b_kraslava,b_kraslava,,Kraslava
b_kraslava,b_kraslava_adj,,
d_minsk,d_minsk,,Minsk
d_minsk,d_minsk_adj,,Minsk
c_minsk,PROV550,,Minsk
c_minsk,c_minsk,,
c_minsk,c_minsk_adj,,Minsk
b_minsk,b_minsk,,Minsk
b_minsk,b_minsk_adj,,
b_chervyen,b_chervyen,,Cerven
b_chervyen,b_chervyen_adj,,
b_bobruisk,b_bobruisk,,Bobrujsk
b_bobruisk,b_bobruisk_adj,,
b_dzierzynsk,b_dzierzynsk,,Kojdanava
b_dzierzynsk,b_dzierzynsk_adj,,
b_berezino,b_berezino,,Berezino
b_berezino,b_berezino_adj,,
c_zaslawye,PROV1306,,Izjaslavl'
c_zaslawye,c_zaslawye,,
c_zaslawye,c_zaslawye_adj,,Izjaslavl'
b_mir,b_mir,,Mir
b_mir,b_mir_adj,,
b_valozhyn,b_valozhyn,,Valozhyn
b_valozhyn,b_valozhyn_adj,,
b_zaslawye,b_zaslawye,,Izjaslavl'
b_zaslawye,b_zaslawye_adj,,
c_lepiel,PROV934,,Logozsk
c_lepiel,c_lepiel,,
c_lepiel,c_lepiel_adj,,Lepielian
b_lahoysk,b_lahoysk,,Logozsk
b_lahoysk,b_lahoysk_adj,,
b_miadziel,b_miadziel,,Mjadel'
b_miadziel,b_miadziel_adj,,
b_budslau,b_budslau,,Budslav
b_budslau,b_budslau_adj,,
k_ruthenia,k_ruthenia,,Kiev
k_ruthenia,k_ruthenia_adj,,Kiev
k_ruthenia,anglonorse,,Kœnugarðr
k_ruthenia,danish,,Kœnugarðr
k_ruthenia,k_ruthenia_adj_danish,,Kønugardian
k_ruthenia,gothic,,Kœnugarðr
k_ruthenia,norse,,Kœnugarðr
k_ruthenia,k_ruthenia_adj_norse,,Könugardian
k_ruthenia,norsegaelic,,Kœnugarðr
k_ruthenia,norwegian,,Kœnugarðr
k_ruthenia,k_ruthenia_adj_norwegian,,Kønugardian
k_ruthenia,swedish,,Kœnugarðr
k_ruthenia,k_ruthenia_adj_swedish,,Könugardian
d_kiev,d_kiev,,Kiev
d_kiev,d_kiev_adj,,Kiev
d_kiev,anglonorse,,Kœnugarðr
d_kiev,danish,,Kœnugarðr
d_kiev,d_kiev_adj_danish,,Kønugardian
d_kiev,gothic,,Kœnugarðr
d_kiev,norse,,Kœnugarðr
d_kiev,d_kiev_adj_norse,,Könugardian
d_kiev,norsegaelic,,Kœnugarðr
d_kiev,norwegian,,Kœnugarðr
d_kiev,d_kiev_adj_norwegian,,Kønugardian
d_kiev,swedish,,Kœnugarðr
d_kiev,d_kiev_adj_swedish,,Könugardian
c_kiev,PROV547,,Kiev
c_kiev,c_kiev,,
c_kiev,c_kiev_adj,,Kiev
c_kiev,anglonorse,,Kœnugarðr
c_kiev,danish,,Kœnugarðr
c_kiev,gothic,,Kœnugarðr
c_kiev,norse,,Kœnugarðr
c_kiev,norsegaelic,,Kœnugarðr
c_kiev,norwegian,,Kœnugarðr
c_kiev,swedish,,Kœnugarðr
b_bilohorodka,b_bilohorodka,,Belgorod-Kievskij
b_bilohorodka,b_bilohorodka_adj,,
b_kiev,b_kiev,,Kiev
b_kiev,b_kiev_adj,,
b_kiev,anglonorse,,Kœnugarðr
b_kiev,danish,,Kœnugarðr
b_kiev,gothic,,Kœnugarðr
b_kiev,norse,,Kœnugarðr
b_kiev,norsegaelic,,Kœnugarðr
b_kiev,norwegian,,Kœnugarðr
b_kiev,swedish,,Kœnugarðr
b_kanevkievskij,b_kanevkievskij,,Kanev
b_kanevkievskij,b_kanevkievskij_adj,,
b_trypillya,b_trypillya,,Trepol'
b_trypillya,b_trypillya_adj,,
b_vasylkiv,b_vasylkiv,,Vasil'ev
b_vasylkiv,b_vasylkiv_adj,,
b_vyshhorod,b_vyshhorod,,Vysgorod
b_vyshhorod,b_vyshhorod_adj,,
b_churchofthetithes,b_churchofthetithes,,Desyatinnaya Tserkov'
b_churchofthetithes,b_churchofthetithes_adj,,
b_churchofthetithes,short_name,,yes
c_zhytomyr,PROV1279,,Zhytomyr
c_zhytomyr,c_zhytomyr,,
c_zhytomyr,c_zhytomyr_adj,,Zhytomyr
b_berdychiv,b_berdychiv,,Boskij
b_berdychiv,b_berdychiv_adj,,
b_volodymyrivka,b_volodymyrivka,,Volodarev
b_volodymyrivka,b_volodymyrivka_adj,,
b_lyubar,b_lyubar,,Bolohovo-Zitomirskij
b_lyubar,b_lyubar_adj,,
b_vinnytsia,b_vinnytsia,,Vinnica
b_vinnytsia,b_vinnytsia_adj,,
b_zhitomir,b_zhitomir,,Zitomir
b_zhitomir,b_zhitomir_adj,,
c_korsun,PROV544,,Ros’
c_korsun,c_korsun,,
c_korsun,c_korsun_adj,,Korsun
b_korsun,b_korsun,,Korsun
b_korsun,b_korsun_adj,,
b_bohuslav,b_bohuslav,,Boguslav
b_bohuslav,b_bohuslav_adj,,
b_cherkassy,b_cherkassy,,Cerkassy
b_cherkassy,b_cherkassy_adj,,
b_tarashcha,b_tarashcha,,Torcesk
b_tarashcha,b_tarashcha_adj,,
b_tarashcha,lithuanian,,Torceskas
c_iskorosten,PROV1280,,Ovruch
c_iskorosten,c_iskorosten,,
c_iskorosten,c_iskorosten_adj,,Ovruch
b_iskorosten,b_iskorosten,,Ikorosten
b_iskorosten,b_iskorosten_adj,,
b_ovruch,b_ovruch,,Vrucij
b_ovruch,b_ovruch_adj,,
b_chernobel,b_chernobel,,Cernobyl'
b_chernobel,b_chernobel_adj,,
d_pereyaslavl,d_pereyaslavl,,Perejaslavl
d_pereyaslavl,d_pereyaslavl_adj,,Perejaslavl
c_pereyaslavl,PROV555,,Perejaslavl
c_pereyaslavl,c_pereyaslavl,,
c_pereyaslavl,c_pereyaslavl_adj,,Perejaslavl
b_pereyaslavl,b_pereyaslavl,,Perejaslavl
b_pereyaslavl,b_pereyaslavl_adj,,
b_oster,b_oster,,Osterskij Gorordok
b_oster,b_oster_adj,,
b_nosivka,b_nosivka,,Nosov-Roudiskij
b_nosivka,b_nosivka_adj,,
b_baryshivska,b_baryshivska,,Baruc
b_baryshivska,b_baryshivska_adj,,
b_pryluky,b_pryluky,,Priluki
b_pryluky,b_pryluky_adj,,
c_lubny,PROV1288,,Lukoml
c_lubny,c_lubny,,
c_lubny,c_lubny_adj,,Lubno
b_lubny,b_lubny,,Lubno
b_lubny,b_lubny_adj,,
b_snityn,b_snityn,,Soknjatin
b_snityn,b_snityn_adj,,
b_lukolm,b_lukolm,,Lukoml
b_lukolm,b_lukolm_adj,,
c_romny_ukraine,PROV1281,,Romen
c_romny_ukraine,c_romny_ukraine,,
c_romny_ukraine,c_romny_ukraine_adj,,Romen
b_khotyn,b_khotyn,,Hoten
b_khotyn,b_khotyn_adj,,
b_mittromneystyle_heeeeeeeeeey_wealthy_ladies,b_mittromneystyle_heeeeeeeeeey_wealthy_ladies,,Romen
b_mittromneystyle_heeeeeeeeeey_wealthy_ladies,b_mittromneystyle_heeeeeeeeeey_wealthy_ladies_adj,,
b_hlynsk,b_hlynsk,,Glinsk
b_hlynsk,b_hlynsk_adj,,
d_novgorod-seversk,d_novgorod-seversk,,Sivershchyna
d_novgorod-seversk,d_novgorod-seversk_adj,,Sivershchyna
c_novgorod_seversky,PROV567,,Novgorod Seversky
c_novgorod_seversky,c_novgorod_seversky,,
c_novgorod_seversky,c_novgorod_seversky_adj,,Novgorod Severskiy
b_novgorodseversky,b_novgorodseversky,,Novgorod-Severkij
b_novgorodseversky,b_novgorodseversky_adj,,
b_sosnytsia,b_sosnytsia,,Sosnica
b_sosnytsia,b_sosnytsia_adj,,
b_glukhov,b_glukhov,,Gluhov
b_glukhov,b_glukhov_adj,,
b_putyvl,b_putyvl,,Putivl
b_putyvl,b_putyvl_adj,,
b_sevsk,b_sevsk,,Sevsk
b_sevsk,b_sevsk_adj,,
c_rilsk,PROV1293,,Rilsk
c_rilsk,c_rilsk,,
c_rilsk,c_rilsk_adj,,Rilsk
b_rylsk,b_rylsk,,Ryl'sk
b_rylsk,b_rylsk_adj,,
b_lgov,b_lgov,,Olgov
b_lgov,b_lgov_adj,,
b_starivyrky,b_starivyrky,,Vyr
b_starivyrky,b_starivyrky_adj,,
c_kursk,PROV1292,,Kursk
c_kursk,c_kursk,,
c_kursk,c_kursk_adj,,Kursk
b_kursk,b_kursk,,Kursk
b_kursk,b_kursk_adj,,
b_oboyan,b_oboyan,,Vejahan'
b_oboyan,b_oboyan_adj,,
d_smolensk,d_smolensk,,Smolensk
d_smolensk,d_smolensk_adj,,Smolensk
d_smolensk,anglonorse,,Smaleskja
d_smolensk,danish,,Smaleskja
d_smolensk,gothic,,Smaleskja
d_smolensk,norse,,Smaleskja
d_smolensk,norsegaelic,,Smaleskja
d_smolensk,norwegian,,Smaleskja
d_smolensk,swedish,,Smaleskja
c_smolensk,PROV568,,Smolensk
c_smolensk,c_smolensk,,
c_smolensk,c_smolensk_adj,,Smolensk
c_smolensk,anglonorse,,Smaleskja
c_smolensk,danish,,Smaleskja
c_smolensk,gothic,,Smaleskja
c_smolensk,norse,,Smaleskja
c_smolensk,norsegaelic,,Smaleskja
c_smolensk,norwegian,,Smaleskja
c_smolensk,swedish,,Smaleskja
b_kasplya,b_kasplya,,Kasplja
b_kasplya,b_kasplya_adj,,
b_demidov,b_demidov,,Porec'e
b_demidov,b_demidov_adj,,
b_gnezdovo,b_gnezdovo,,Sviecesko
b_gnezdovo,b_gnezdovo_adj,,
b_dorogobuzh,b_dorogobuzh,,Dorogobuz
b_dorogobuzh,b_dorogobuzh_adj,,
b_smolensk,b_smolensk,,Smolensk
b_smolensk,b_smolensk_adj,,
b_smolensk,anglonorse,,Smaleskja
b_smolensk,danish,,Smaleskja
