#TITLE,KEY,VALUE,SWMH
b_castrojeriz,leonese,,Castroxeriz
b_castrojeriz,levantine_arabic,,Qal'at Shigrit
b_castrojeriz,maghreb_arabic,,Qal'at Shigrit
b_castrojeriz,portuguese,,Alcácer do Geriz
b_castrojeriz,sicilian_arabic,,Qal'at Shigrit
b_arandadeduero,b_arandadeduero,,Aranda de Duero
b_arandadeduero,b_arandadeduero_adj,,
b_arandadeduero,andalusian_arabic,,al-Aran
b_arandadeduero,basque,,Aranda Dueroko
b_arandadeduero,bedouin_arabic,,al-Aran
b_arandadeduero,egyptian_arabic,,al-Aran
b_arandadeduero,frankish,,Arande de Dure
b_arandadeduero,galician,,Aranda do Douro
b_arandadeduero,levantine_arabic,,al-Aran
b_arandadeduero,maghreb_arabic,,al-Aran
b_arandadeduero,portuguese,,Aranda do Douro
b_arandadeduero,sicilian_arabic,,al-Aran
c_valladolid,PROV198,,Valladolid
c_valladolid,c_valladolid_adj,,Valladolidan
c_valladolid,andalusian_arabic,,Balad al-Walid
c_valladolid,aragonese,,Valladolit
c_valladolid,basque,,Baiadolitz
c_valladolid,bedouin_arabic,,Balad al-Walid
c_valladolid,egyptian_arabic,,Balad al-Walid
c_valladolid,levantine_arabic,,Balad al-Walid
c_valladolid,maghreb_arabic,,Balad al-Walid
c_valladolid,portuguese,,Valhadolide
c_valladolid,sicilian_arabic,,Balad al-Walid
b_penyafiel,b_penyafiel,,Peñafiel
b_penyafiel,b_penyafiel_adj,,
b_penyafiel,andalusian_arabic,,Racha Rachel
b_penyafiel,bedouin_arabic,,Racha Rachel
b_penyafiel,catalan,,Penyafidel
b_penyafiel,egyptian_arabic,,Racha Rachel
b_penyafiel,frankish,,Montfidèle
b_penyafiel,levantine_arabic,,Racha Rachel
b_penyafiel,maghreb_arabic,,Racha Rachel
b_penyafiel,portuguese,,Penhafiel
b_penyafiel,sicilian_arabic,,Racha Rachel
b_valladolid,b_valladolid,,Valladolid
b_valladolid,b_valladolid_adj,,
b_valladolid,andalusian_arabic,,Balad al-Walid
b_valladolid,aragonese,,Valladolit
b_valladolid,basque,,Baiadolitz
b_valladolid,bedouin_arabic,,Balad al-Walid
b_valladolid,egyptian_arabic,,Balad al-Walid
b_valladolid,levantine_arabic,,Balad al-Walid
b_valladolid,maghreb_arabic,,Balad al-Walid
b_valladolid,portuguese,,Valhadolide
b_valladolid,sicilian_arabic,,Balad al-Walid
b_hornija,b_hornija,,Hornija
b_hornija,b_hornija_adj,,
b_hornija,andalusian_arabic,,Urnisha
b_hornija,aragonese,,Hornicha
b_hornija,basque,,Ornitza
b_hornija,bedouin_arabic,,Urnisha
b_hornija,catalan,,Hornixa
b_hornija,egyptian_arabic,,Urnisha
b_hornija,frankish,,Hornisse
b_hornija,galician,,Hornixa
b_hornija,leonese,,Hornixa
b_hornija,levantine_arabic,,Urnisha
b_hornija,maghreb_arabic,,Urnisha
b_hornija,portuguese,,Hornisa
b_hornija,sicilian_arabic,,Urnisha
b_medinaderioseco,b_medinaderioseco,,Medina de Rioseco
b_medinaderioseco,b_medinaderioseco_adj,,
b_medinaderioseco,andalusian_arabic,,Madina as-Sikka
b_medinaderioseco,basque,,Medina Rioseko
b_medinaderioseco,bedouin_arabic,,Madina as-Sikka
b_medinaderioseco,catalan,,Medina de Riusec
b_medinaderioseco,egyptian_arabic,,Madina as-Sikka
b_medinaderioseco,frankish,,Médina du Sèche
b_medinaderioseco,levantine_arabic,,Madina as-Sikka
b_medinaderioseco,maghreb_arabic,,Madina as-Sikka
b_medinaderioseco,sicilian_arabic,,Madina as-Sikka
c_soria,PROV200,,Soria
c_soria,c_soria_adj,,Sorian
c_soria,andalusian_arabic,,Suria
c_soria,bedouin_arabic,,Suria
c_soria,catalan,,Sòria
c_soria,egyptian_arabic,,Suria
c_soria,frankish,,Sorie
c_soria,levantine_arabic,,Suria
c_soria,maghreb_arabic,,Suria
c_soria,portuguese,,Sória
c_soria,sicilian_arabic,,Suria
b_soria,b_soria,,Soria
b_soria,b_soria_adj,,
b_soria,andalusian_arabic,,Suria
b_soria,bedouin_arabic,,Suria
b_soria,catalan,,Sòria
b_soria,egyptian_arabic,,Suria
b_soria,frankish,,Sorie
b_soria,levantine_arabic,,Suria
b_soria,maghreb_arabic,,Suria
b_soria,portuguese,,Sória
b_soria,sicilian_arabic,,Suria
b_osma,b_osma,,Osma
b_osma,b_osma_adj,,
b_osma,andalusian_arabic,,Waxsima
b_osma,bedouin_arabic,,Waxsima
b_osma,egyptian_arabic,,Waxsima
b_osma,frankish,,Osme
b_osma,levantine_arabic,,Waxsima
b_osma,maghreb_arabic,,Waxsima
b_osma,sicilian_arabic,,Waxsima
b_medinaceli,b_medinaceli,,Medinaceli
b_medinaceli,b_medinaceli_adj,,
b_medinaceli,andalusian_arabic,,Madinat Salim
b_medinaceli,bedouin_arabic,,Madinat Salim
b_medinaceli,egyptian_arabic,,Madinat Salim
b_medinaceli,levantine_arabic,,Madinat Salim
b_medinaceli,maghreb_arabic,,Madinat Salim
b_medinaceli,sicilian_arabic,,Madinat Salim
b_gormaz,b_gormaz,,Gormaz
b_gormaz,b_gormaz_adj,,
b_gormaz,andalusian_arabic,,Gurmas
b_gormaz,bedouin_arabic,,Gurmas
b_gormaz,egyptian_arabic,,Gurmas
b_gormaz,levantine_arabic,,Gurmas
b_gormaz,maghreb_arabic,,Gurmas
b_gormaz,sicilian_arabic,,Gurmas
c_asturias_de_santillana,PROV154,,Asturias de Santillana
c_asturias_de_santillana,c_asturias_de_santillana_adj,,Asturias de Santillanian
c_asturias_de_santillana,andalusian_arabic,,Sant'ianna
c_asturias_de_santillana,basque,,Santillanako Asturias
c_asturias_de_santillana,bedouin_arabic,,Sant'ianna
c_asturias_de_santillana,catalan,,Astúries de Santillana
c_asturias_de_santillana,egyptian_arabic,,Sant'ianna
c_asturias_de_santillana,frankish,,Asturies de Sainte-Julianne
c_asturias_de_santillana,leonese,,Asturies de Santillana
c_asturias_de_santillana,levantine_arabic,,Sant'ianna
c_asturias_de_santillana,maghreb_arabic,,Sant'ianna
c_asturias_de_santillana,portuguese,,Astúrias de Santilhana
c_asturias_de_santillana,sicilian_arabic,,Sant'ianna
b_santillanadelmar,b_santillanadelmar,,Santillana del Mar
b_santillanadelmar,b_santillanadelmar_adj,,
b_santillanadelmar,andalusian_arabic,,Sant'ianna al-Bahr
b_santillanadelmar,basque,,Santillana
b_santillanadelmar,bedouin_arabic,,Sant'ianna al-Bahr
b_santillanadelmar,egyptian_arabic,,Sant'ianna al-Bahr
b_santillanadelmar,frankish,,Sainte-Julianne de la Mer
b_santillanadelmar,galician,,Santillana do Mar
b_santillanadelmar,levantine_arabic,,Sant'ianna al-Bahr
b_santillanadelmar,maghreb_arabic,,Sant'ianna al-Bahr
b_santillanadelmar,portuguese,,Santilhana do Mar
b_santillanadelmar,sicilian_arabic,,Sant'ianna al-Bahr
b_liebana,b_liebana,,Liebana
b_liebana,b_liebana_adj,,
b_liebana,andalusian_arabic,,Libbana
b_liebana,bedouin_arabic,,Libbana
b_liebana,catalan,,Lièbana
b_liebana,egyptian_arabic,,Libbana
b_liebana,frankish,,Liébane
b_liebana,levantine_arabic,,Libbana
b_liebana,maghreb_arabic,,Libbana
b_liebana,sicilian_arabic,,Libbana
b_santander,b_santander,,Santander
b_santander,b_santander_adj,,
b_santander,andalusian_arabic,,Sanemder
b_santander,bedouin_arabic,,Sanemder
b_santander,egyptian_arabic,,Sanemder
b_santander,levantine_arabic,,Sanemder
b_santander,maghreb_arabic,,Sanemder
b_santander,sicilian_arabic,,Sanemder
b_castrourdiales,b_castrourdiales,,Castro Urdiales
b_castrourdiales,b_castrourdiales_adj,,
b_castrourdiales,andalusian_arabic,,Qal'at Urdyl
b_castrourdiales,basque,,Kastro Urdiales
b_castrourdiales,bedouin_arabic,,Qal'at Urdyl
b_castrourdiales,egyptian_arabic,,Qal'at Urdyl
b_castrourdiales,levantine_arabic,,Qal'at Urdyl
b_castrourdiales,maghreb_arabic,,Qal'at Urdyl
b_castrourdiales,sicilian_arabic,,Qal'at Urdyl
b_laredo,b_laredo,,Laredo
b_laredo,b_laredo_adj,,
b_laredo,andalusian_arabic,,Larat
b_laredo,bedouin_arabic,,Larat
b_laredo,egyptian_arabic,,Larat
b_laredo,frankish,,Larède
b_laredo,leonese,,Laréu
b_laredo,levantine_arabic,,Larat
b_laredo,maghreb_arabic,,Larat
b_laredo,sicilian_arabic,,Larat
c_palencia,PROV1196,,Palencia
c_palencia,c_palencia_adj,,Palentina
c_palencia,andalusian_arabic,,Belansiya
c_palencia,basque,,Palentzia
c_palencia,bedouin_arabic,,Belansiya
c_palencia,catalan,,Palència
c_palencia,egyptian_arabic,,Belansiya
c_palencia,frankish,,Palence
c_palencia,levantine_arabic,,Belansiya
c_palencia,maghreb_arabic,,Belansiya
c_palencia,portuguese,,Palência
c_palencia,sicilian_arabic,,Belansiya
b_carrion,b_carrion,,Carrión
b_carrion,b_carrion_adj,,
b_carrion,andalusian_arabic,,Qarun
b_carrion,basque,,Karrion
b_carrion,bedouin_arabic,,Qarun
b_carrion,egyptian_arabic,,Qarun
b_carrion,frankish,,Carrion
b_carrion,levantine_arabic,,Qarun
b_carrion,maghreb_arabic,,Qarun
b_carrion,sicilian_arabic,,Qarun
b_palencia,b_palencia,,Palencia
b_palencia,b_palencia_adj,,
b_palencia,andalusian_arabic,,Belansiya
b_palencia,basque,,Palentzia
b_palencia,bedouin_arabic,,Belansiya
b_palencia,catalan,,Palència
b_palencia,egyptian_arabic,,Belansiya
b_palencia,frankish,,Palence
b_palencia,levantine_arabic,,Belansiya
b_palencia,maghreb_arabic,,Belansiya
b_palencia,portuguese,,Palência
b_palencia,sicilian_arabic,,Belansiya
b_duenyas,b_duenyas,,Dueñas
b_duenyas,b_duenyas_adj,,
b_duenyas,andalusian_arabic,,Dunniyya
b_duenyas,aragonese,,Duenyas
b_duenyas,bedouin_arabic,,Dunniyya
b_duenyas,catalan,,Duenyas
b_duenyas,egyptian_arabic,,Dunniyya
b_duenyas,frankish,,Dognes
b_duenyas,leonese,,Dueñes
b_duenyas,levantine_arabic,,Dunniyya
b_duenyas,maghreb_arabic,,Dunniyya
b_duenyas,portuguese,,Duenhas
b_duenyas,sicilian_arabic,,Dunniyya
b_saldanya,b_saldanya,,Saldaña
b_saldanya,b_saldanya_adj,,
b_saldanya,andalusian_arabic,,Gili-Zalan
b_saldanya,aragonese,,Saldanya
b_saldanya,bedouin_arabic,,Gili-Zalan
b_saldanya,catalan,,Saldanya
b_saldanya,egyptian_arabic,,Gili-Zalan
b_saldanya,frankish,,Saldagne
b_saldanya,levantine_arabic,,Gili-Zalan
b_saldanya,maghreb_arabic,,Gili-Zalan
b_saldanya,portuguese,,Saldanha
b_saldanya,sicilian_arabic,,Gili-Zalan
d_segovia,d_segovia,,Segovia
d_segovia,d_segovia_adj,,Segoviana
d_segovia,andalusian_arabic,,Siqubiyyah
d_segovia,basque,,Segobia
d_segovia,bedouin_arabic,,Siqubiyyah
d_segovia,catalan,,Segòvia
d_segovia,egyptian_arabic,,Siqubiyyah
d_segovia,frankish,,Ségovie
d_segovia,greek,,Segoubia
d_segovia,levantine_arabic,,Siqubiyyah
d_segovia,maghreb_arabic,,Siqubiyyah
d_segovia,portuguese,,Segóvia
d_segovia,roman,,Segovia
d_segovia,sicilian_arabic,,Siqubiyyah
c_segovia,PROV1199,,Segovia
c_segovia,c_segovia_adj,,Segoviana
c_segovia,andalusian_arabic,,Siqubiyyah
c_segovia,basque,,Segobia
c_segovia,bedouin_arabic,,Siqubiyyah
c_segovia,catalan,,Segòvia
c_segovia,egyptian_arabic,,Siqubiyyah
c_segovia,frankish,,Ségovie
c_segovia,greek,,Segoubia
c_segovia,levantine_arabic,,Siqubiyyah
c_segovia,maghreb_arabic,,Siqubiyyah
c_segovia,portuguese,,Segóvia
c_segovia,roman,,Segovia
c_segovia,sicilian_arabic,,Siqubiyyah
b_segovia,b_segovia,,Segovia
b_segovia,b_segovia_adj,,
b_segovia,andalusian_arabic,,Siqubiyyah
b_segovia,basque,,Segobia
b_segovia,bedouin_arabic,,Siqubiyyah
b_segovia,catalan,,Segòvia
b_segovia,egyptian_arabic,,Siqubiyyah
b_segovia,frankish,,Ségovie
b_segovia,greek,,Segoubia
b_segovia,levantine_arabic,,Siqubiyyah
b_segovia,maghreb_arabic,,Siqubiyyah
b_segovia,portuguese,,Segóvia
b_segovia,roman,,Segovia
b_segovia,sicilian_arabic,,Siqubiyyah
b_sepulveda,b_sepulveda,,Sepúlveda
b_sepulveda,b_sepulveda_adj,,
b_sepulveda,andalusian_arabic,,Sipulbiyyah
b_sepulveda,aragonese,,Sepulvega
b_sepulveda,basque,,Sepulbeda
b_sepulveda,bedouin_arabic,,Sipulbiyyah
b_sepulveda,egyptian_arabic,,Sipulbiyyah
b_sepulveda,frankish,,Sépulveda
b_sepulveda,levantine_arabic,,Sipulbiyyah
b_sepulveda,maghreb_arabic,,Sipulbiyyah
b_sepulveda,sicilian_arabic,,Sipulbiyyah
b_sacramenia,b_sacramenia,,Sacramenia
b_sacramenia,b_sacramenia_adj,,
b_sacramenia,andalusian_arabic,,Saquramina
b_sacramenia,basque,,Sakramenia
b_sacramenia,bedouin_arabic,,Saquramina
b_sacramenia,egyptian_arabic,,Saquramina
b_sacramenia,frankish,,Sacramenne
b_sacramenia,levantine_arabic,,Saquramina
b_sacramenia,maghreb_arabic,,Saquramina
b_sacramenia,sicilian_arabic,,Saquramina
b_cuellar,b_cuellar,,Cuéllar
b_cuellar,b_cuellar_adj,,
b_cuellar,andalusian_arabic,,Qullar
b_cuellar,basque,,Kuellar
b_cuellar,bedouin_arabic,,Qullar
b_cuellar,egyptian_arabic,,Qullar
b_cuellar,levantine_arabic,,Qullar
b_cuellar,maghreb_arabic,,Qullar
b_cuellar,portuguese,,Cuélhar
b_cuellar,sicilian_arabic,,Qullar
c_avila,PROV1198,,Ávila
c_avila,c_avila_adj,,Abulense
c_avila,andalusian_arabic,,Abbila
c_avila,basque,,Abila
c_avila,bedouin_arabic,,Abbila
c_avila,catalan,,Àvila
c_avila,egyptian_arabic,,Abbila
c_avila,greek,,Obila
c_avila,levantine_arabic,,Abbila
c_avila,maghreb_arabic,,Abbila
c_avila,roman,,Obila
c_avila,sicilian_arabic,,Abbila
b_avila,b_avila,,Ávila
b_avila,b_avila_adj,,
b_avila,andalusian_arabic,,Abbila
b_avila,basque,,Abila
b_avila,bedouin_arabic,,Abbila
b_avila,catalan,,Àvila
b_avila,egyptian_arabic,,Abbila
b_avila,greek,,Obila
b_avila,levantine_arabic,,Abbila
b_avila,maghreb_arabic,,Abbila
b_avila,roman,,Obila
b_avila,sicilian_arabic,,Abbila
b_arevalo,b_arevalo,,Arévalo
b_arevalo,b_arevalo_adj,,
b_arevalo,andalusian_arabic,,Arbal'un
b_arevalo,basque,,Arebalo
b_arevalo,bedouin_arabic,,Arbal'un
b_arevalo,egyptian_arabic,,Arbal'un
b_arevalo,levantine_arabic,,Arbal'un
b_arevalo,maghreb_arabic,,Arbal'un
b_arevalo,sicilian_arabic,,Arbal'un
b_valdeiglesias,b_valdeiglesias,,Valdeiglesias
b_valdeiglesias,b_valdeiglesias_adj,,
b_valdeiglesias,andalusian_arabic,,Wadi al-Kanais
b_valdeiglesias,aragonese,,Valdilesias
b_valdeiglesias,basque,,Baldeliza
b_valdeiglesias,bedouin_arabic,,Wadi al-Kanais
b_valdeiglesias,catalan,,Val d'Esglesias
b_valdeiglesias,egyptian_arabic,,Wadi al-Kanais
b_valdeiglesias,frankish,,Val d'Églises
b_valdeiglesias,galician,,Valdigrexas
b_valdeiglesias,leonese,,Valdilesies
b_valdeiglesias,levantine_arabic,,Wadi al-Kanais
b_valdeiglesias,maghreb_arabic,,Wadi al-Kanais
b_valdeiglesias,portuguese,,Valdigrejas
b_valdeiglesias,sicilian_arabic,,Wadi al-Kanais
b_valdecorneja,b_valdecorneja,,Valdecorneja
b_valdecorneja,b_valdecorneja_adj,,
b_valdecorneja,andalusian_arabic,,Wadi al-Qurnish
b_valdecorneja,aragonese,,Valdecornella
b_valdecorneja,bedouin_arabic,,Wadi al-Qurnish
b_valdecorneja,catalan,,Valdecornella
b_valdecorneja,egyptian_arabic,,Wadi al-Qurnish
b_valdecorneja,frankish,,Valcorneille
b_valdecorneja,galician,,Valdecorvos
b_valdecorneja,leonese,,Valdecornella
b_valdecorneja,levantine_arabic,,Wadi al-Qurnish
b_valdecorneja,maghreb_arabic,,Wadi al-Qurnish
b_valdecorneja,portuguese,,Valdegralhas
b_valdecorneja,sicilian_arabic,,Wadi al-Qurnish
c_medina_del_campo,PROV1197,,Medina del Campo
c_medina_del_campo,c_medina_del_campo_adj,,Medinense
c_medina_del_campo,andalusian_arabic,,Madina al-Marje
c_medina_del_campo,aragonese,,Medina d'o Campo
c_medina_del_campo,basque,,Medina Zelaia
c_medina_del_campo,bedouin_arabic,,Madina al-Marje
c_medina_del_campo,catalan,,Medina del Camp
c_medina_del_campo,egyptian_arabic,,Madina al-Marje
c_medina_del_campo,frankish,,Médine du Champ
c_medina_del_campo,galician,,Medina do Campo
c_medina_del_campo,leonese,,Medina'l Campu
c_medina_del_campo,levantine_arabic,,Madina al-Marje
c_medina_del_campo,maghreb_arabic,,Madina al-Marje
c_medina_del_campo,portuguese,,Almedina do Campo
c_medina_del_campo,sicilian_arabic,,Madina al-Marje
b_portillo,b_portillo,,Portillo
b_portillo,b_portillo_adj,,
b_portillo,andalusian_arabic,,Burtil
b_portillo,bedouin_arabic,,Burtil
b_portillo,catalan,,Portell
b_portillo,egyptian_arabic,,Burtil
b_portillo,frankish,,Portille
b_portillo,leonese,,Portiellu
b_portillo,levantine_arabic,,Burtil
b_portillo,maghreb_arabic,,Burtil
b_portillo,portuguese,,Portilho
b_portillo,sicilian_arabic,,Burtil
b_medinadelcampo,b_medinadelcampo,,Medina del Campo
b_medinadelcampo,b_medinadelcampo_adj,,
b_medinadelcampo,andalusian_arabic,,Madina al-Marje
b_medinadelcampo,aragonese,,Medina d'o Campo
b_medinadelcampo,basque,,Medina Zelaia
b_medinadelcampo,bedouin_arabic,,Madina al-Marje
b_medinadelcampo,catalan,,Medina del Camp
b_medinadelcampo,egyptian_arabic,,Madina al-Marje
b_medinadelcampo,frankish,,Médine du Champ
b_medinadelcampo,galician,,Medina do Campo
b_medinadelcampo,leonese,,Medina'l Campu
b_medinadelcampo,levantine_arabic,,Madina al-Marje
b_medinadelcampo,maghreb_arabic,,Madina al-Marje
b_medinadelcampo,portuguese,,Almedina do Campo
b_medinadelcampo,sicilian_arabic,,Madina al-Marje
b_tordesillas,b_tordesillas,,Tordesillas
b_tordesillas,b_tordesillas_adj,,
b_tordesillas,andalusian_arabic,,Thur Shilah
b_tordesillas,bedouin_arabic,,Thur Shilah
b_tordesillas,catalan,,Tordesilles
b_tordesillas,egyptian_arabic,,Thur Shilah
b_tordesillas,frankish,,Tordésilles
b_tordesillas,leonese,,Tordesilles
b_tordesillas,levantine_arabic,,Thur Shilah
b_tordesillas,maghreb_arabic,,Thur Shilah
b_tordesillas,portuguese,,Tordesilhas
b_tordesillas,sicilian_arabic,,Thur Shilah
d_najera,d_najera,,Nájera
d_najera,d_najera_adj,,Najerina
d_najera,andalusian_arabic,,Náxara
d_najera,aragonese,,Nachera
d_najera,basque,,Naiara
d_najera,bedouin_arabic,,Náxara
d_najera,catalan,,Nàxera
d_najera,egyptian_arabic,,Náxara
d_najera,frankish,,Najéra
d_najera,galician,,Náxera
d_najera,leonese,,Náxera
d_najera,levantine_arabic,,Náxara
d_najera,maghreb_arabic,,Náxara
d_najera,portuguese,,Náxera
d_najera,sicilian_arabic,,Náxara
c_najera,PROV201,,Nájera
c_najera,c_najera_adj,,Nájeran
c_najera,andalusian_arabic,,Náxara
c_najera,aragonese,,Nachera
c_najera,basque,,Naiara
c_najera,bedouin_arabic,,Náxara
c_najera,catalan,,Nàxera
c_najera,egyptian_arabic,,Náxara
c_najera,frankish,,Najéra
c_najera,galician,,Náxera
c_najera,leonese,,Náxera
c_najera,levantine_arabic,,Náxara
c_najera,maghreb_arabic,,Náxara
c_najera,portuguese,,Náxera
c_najera,sicilian_arabic,,Náxara
b_najera,b_najera,,Nájera
b_najera,b_najera_adj,,
b_najera,andalusian_arabic,,Náxara
b_najera,aragonese,,Nachera
b_najera,basque,,Naiara
b_najera,bedouin_arabic,,Náxara
b_najera,catalan,,Nàxera
b_najera,egyptian_arabic,,Náxara
b_najera,frankish,,Najéra
b_najera,galician,,Náxera
b_najera,leonese,,Náxera
b_najera,levantine_arabic,,Náxara
b_najera,maghreb_arabic,,Náxara
b_najera,portuguese,,Náxera
b_najera,sicilian_arabic,,Náxara
b_haro,b_haro,,Haro
b_haro,b_haro_adj,,
b_haro,andalusian_arabic,,Wadim Arum
b_haro,bedouin_arabic,,Wadim Arum
b_haro,egyptian_arabic,,Wadim Arum
b_haro,levantine_arabic,,Wadim Arum
b_haro,maghreb_arabic,,Wadim Arum
b_haro,sicilian_arabic,,Wadim Arum
b_santodomingodelacalzada,b_santodomingodelacalzada,,Santo Domingo de la Calzada
b_santodomingodelacalzada,b_santodomingodelacalzada_adj,,
b_santodomingodelacalzada,andalusian_arabic,,al-Uxa
b_santodomingodelacalzada,bedouin_arabic,,al-Uxa
b_santodomingodelacalzada,catalan,,Sant Domènec de la Calçada
b_santodomingodelacalzada,egyptian_arabic,,al-Uxa
b_santodomingodelacalzada,frankish,,Saint Dominic de la Voie
b_santodomingodelacalzada,galician,,San Domingos da Estrada
b_santodomingodelacalzada,leonese,,Santu Domingu de la Calzada
b_santodomingodelacalzada,levantine_arabic,,al-Uxa
b_santodomingodelacalzada,maghreb_arabic,,al-Uxa
b_santodomingodelacalzada,portuguese,,São Domingos da Estrada
b_santodomingodelacalzada,sicilian_arabic,,al-Uxa
b_anguiano,b_anguiano,,Anguiano
b_anguiano,b_anguiano_adj,,
b_anguiano,andalusian_arabic,,Annidin
b_anguiano,bedouin_arabic,,Annidin
b_anguiano,egyptian_arabic,,Annidin
b_anguiano,frankish,,Anguien
b_anguiano,levantine_arabic,,Annidin
b_anguiano,maghreb_arabic,,Annidin
b_anguiano,sicilian_arabic,,Annidin
c_logrono,PROV1217,,Logroño
c_logrono,c_logrono_adj,,Logroñesa
c_logrono,andalusian_arabic,,Luhjruun
c_logrono,aragonese,,Logronyo
c_logrono,bedouin_arabic,,Luhjruun
c_logrono,catalan,,Logronyo
c_logrono,egyptian_arabic,,Luhjruun
c_logrono,frankish,,Logrogne
c_logrono,leonese,,Logroñu
c_logrono,levantine_arabic,,Luhjruun
c_logrono,maghreb_arabic,,Luhjruun
c_logrono,portuguese,,Logronho
c_logrono,sicilian_arabic,,Luhjruun
b_logronyo,b_logronyo,,Logroño
b_logronyo,b_logronyo_adj,,
b_logronyo,andalusian_arabic,,Luhjruun
b_logronyo,aragonese,,Logronyo
b_logronyo,bedouin_arabic,,Luhjruun
b_logronyo,catalan,,Logronyo
b_logronyo,egyptian_arabic,,Luhjruun
b_logronyo,frankish,,Logrogne
b_logronyo,leonese,,Logroñu
b_logronyo,levantine_arabic,,Luhjruun
b_logronyo,maghreb_arabic,,Luhjruun
b_logronyo,portuguese,,Logronho
